audio_path|transcription|duration|source
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2667.125.wav|con thấy còn là quan trọng|1.666|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2670.875.wav|con được làm chị lớn|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2675.41.wav|nhưng cái con bé mà cậu đem về|1.465|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2677.75.wav|nó không phải là ái|1.416|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2681.416.wav|con cũng không biết nó là ai cũng không biết làm cách nào để giúp nó|4.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2688.0.wav|con biết con nói chuyện giống ai không|1.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2691.291.wav|mẹ con thương con lắm chi à|1.542|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2695.833.wav|nhiều hơn con tưởng đó|1.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2697.833.wav|cậu biết trong khoảng thời gian này|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2700.41.wav|rất khó cho con có thể giúp đỡ một người nào|2.131|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2703.208.wav|vì ngay cả bản thân con cũng không biết con đang muốn cái gì|2.708|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2707.166.wav|con nghĩ ái không phải là em của con|2.664|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2710.916.wav|nhưng em con trở về nhà|1.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2714.458.wav|là một phước đức đó con à|1.708|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2718.916.wav|cậu nói phước đức nghĩa là sao|1.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2729.166.wav|cậu nhận được tin là em con đã chết khi người ta tìm thấy xác của nó|4.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2737.375.wav|nhưng khi cậu đến châu đốc để nhận xác|2.041|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2741.666.wav|thì em con nó lại sống lại|1.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2755.375.wav|mình phải biết chuyện gì đã xảy ra với em|1.916|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2758.75.wav|con phải hứa với cậu|1.416|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2763.416.wav|và làm lành với mẹ|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2782.625.wav|anh vinh phải không ạ|1.083|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2784.291.wav|đúng tôi là vinh|1.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2786.25.wav|em là cháu của chi lớn|2.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2789.541.wav|hay không|1.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2794.125.wav|dạ không|0.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2801.5.wav|qua đây|1.291|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2806.125.wav|những người mập người ta dễ nổi lắm|2.041|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2808.833.wav|anh chụp lén em hả|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2810.541.wav|chi nhỏ sao rồi|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2812.583.wav|em đến để tìm hiểu về cái chết của ái|2.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2842.583.wav|dân địa phương gọi cù lao này là con lươn|2.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2845.708.wav|họ tin là nó đã bị yểm|1.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2847.625.wav|tại sao vậy anh|1.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2849.875.wav|em gái cô là chụp lén hả|1.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2854.0.wav|em gái cô là cái xác thứ ba được kiếm thấy ở đây|2.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2856.791.wav|cô gái này tên hương|1.619|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2862.708.wav|còn đây là mẹ của hương|1.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2864.25.wav|bà quyên cảnh sát đã cố hỏi chuyện bà ta|3.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2872.958.wav|cô gái này được kiếm thấy cùng ngày với xác em gái cô mất tích|4.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2897.625.wav|em gái của em cũng có một vết thương y như vậy trên cổ|3.041|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2901.666.wav|em có muốn xem hồ sơ của ái không|1.959|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2933.583.wav|em cần gặp mẹ hương|1.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2961.791.wav|không cái này bổ bổ hơn|3.084|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2965.458.wav|em xin anh em xin anh cái yến này bổ rất bổ cho ái mà em xin anh|4.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2973.875.wav|sao anh làm vậy sao anh làm vậy sao anh làm vậy|3.541|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2993.75.wav|em còn nhớ lúc con mình mới sinh ra không|4.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_2998.958.wav|bác sĩ nói|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3001.833.wav|có thể nó sẽ không sống được một tháng|2.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3006.291.wav|nhưng rồi|1.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3008.791.wav|bác sĩ đã sai|2.039|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3016.125.wav|giống như mẹ nó vậy|1.416|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3019.458.wav|anh hứa với em cho dù như thế nào|4.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3073.625.wav|vô đi con vô đi|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3076.458.wav|bà quyên có nhà không có khách nha bà quyên|3.372|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3079.958.wav|con biết không bả bị mất trí từ khi con gái của bả bị đâm chết đó|4.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3085.375.wav|mấy cái này nè hàng xóm đem qua để nuôi bả đó|3.083|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3094.625.wav|cái kẻng này nè|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3097.25.wav|con gõ vô bà con sẽ qua tiếp cứu|3.041|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3100.375.wav|thôi con ở đây nha chú đi nha|2.455|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3102.791.wav|bà quyên ơi có khách đó nghe bà quyên|2.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3191.666.wav|ăn đi con|1.084|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3211.166.wav|không|1.664|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3212.833.wav|mày không phải con tao|1.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3216.666.wav|con tao đâu|1.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3223.916.wav|con|0.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3250.0.wav|con chỉ muốn nói chuyện|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3254.75.wav|em con nó đang gặp tai nạn|1.791|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3278.0.wav|tụi nó đã bắt con hương của tôi|2.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3304.25.wav|lúc con hương tám tuổi|1.916|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3307.375.wav|tổ chức y tế hoàn cầu về cái làng này trợ cấp y tế|3.166|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3311.625.wav|họ chích ngừa cho đám con nít ở trong làng|2.291|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3316.0.wav|sau đó|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3317.958.wav|con bé bắt đầu vớt những con búp bê trôi trên sông mang về nhà|3.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3322.166.wav|rồi cũng giả bộ chích ngừa cho tụi nó|2.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3328.333.wav|tôi thấy đôi mắt của cô có gì uẩn khúc|3.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3332.666.wav|giống như con hương nhà tôi|1.542|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3339.208.wav|dì quyên ơi|1.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3341.75.wav|vết xăm trên cổ của hương|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3344.625.wav|gần đây có một người phụ nữ mới chết|2.291|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3347.958.wav|cũng có một vết xăm giống như vậy|1.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3350.833.wav|dì dì có nhớ về vết xăm này không dì|2.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3362.208.wav|nhưng|0.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3374.375.wav|cô cứ ngủ lại đây đêm nay|1.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3384.458.wav|con đã mất cả hai đứa con gái|2.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3393.458.wav|không|1.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3395.166.wav|chỉ trừ khi con bỏ cuộc|1.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3399.625.wav|con chưa mất gì đâu|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3403.666.wav|chỉ cần có mặt ở đây khi hai đứa nó quay về|2.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3434.666.wav|ác mộng thôi bình tĩnh|2.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3493.416.wav|sau mỗi lần từ thiện|1.542|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3496.166.wav|họ gom đám con nít trong làng|2.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3500.0.wav|và gia đình lại|1.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3502.541.wav|để chụp tấm hình kỉ niệm|2.289|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3508.583.wav|nhiều lúc|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3511.166.wav|tôi cứ tự hỏi|1.459|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3514.0.wav|nếu như không có tấm hình này thì liệu có ai biết tụi tôi tồn tại không|5.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3526.708.wav|đây là tuyết|0.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3528.208.wav|cô gái mà cô đang dò hỏi|1.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3534.5.wav|tuyết bị bắt từ một làng ở ngoài bắc|2.791|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3540.625.wav|hai thằng côn đồ đánh nó đến ngất xỉu|3.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3544.208.wav|rồi quăng lên xe|1.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3548.916.wav|lúc đó|1.084|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3554.875.wav|dấu xăm này là dấu hiệu của động chứa|2.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3559.583.wav|tuyết chạy trốn|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3562.791.wav|khi tụi nó bắt con bé đi phá thai|3.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3569.25.wav|nó dạt đến cái làng này|1.708|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3572.875.wav|rồi sinh bé hằng ở đây|2.083|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3581.291.wav|có rất nhiều cô gái|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3583.791.wav|bị bắt cóc|1.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3585.75.wav|rồi bán vô động|1.166|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3588.791.wav|tôi mất con hương cũng vì vậy|2.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3596.416.wav|suốt mấy tháng trời|1.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3599.75.wav|nó không nói một lời nào|1.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3604.583.wav|lúc nó nhìn thấy vết xăm của tuyết|2.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3608.41.wav|nó giống như sợi dây gắn bó thầm lặng giữa hai đứa|2.548|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3613.75.wav|hương thân với hằng như thể chị em ruột|2.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3616.958.wav|ba đứa tụi nó như hình với bóng|2.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3623.708.wav|nhưng khi thấy tuyết và hằng|2.122|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3626.416.wav|thì nó muốn bắt hằng đi|2.542|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3630.166.wav|đó là hình phạt của tuyết vì đã chạy trốn|2.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3702.25.wav|dì xin lỗi con|1.916|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3718.375.wav|tất cả là tại mày|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3722.791.wav|con tao nó sẽ không ra nông nỗi này|2.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3868.416.wav|chi|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_3982.0.wav|có thể làm anh thay đổi bộ mặt|3.666|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4001.958.wav|em không bao giờ quên được|2.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4009.5.wav|có phải là hồn ma đã nhập vào ái|3.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4014.833.wav|là một vong hồn khác|1.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4027.5.wav|anh đã nói gì nhỉ|1.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4030.75.wav|em sẽ không bao giờ quên được cái cảm giác|4.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4035.541.wav|của lần đầu tiên đâu|2.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4045.625.wav|tao sẽ giết tất cả những người mày yêu thương|2.791|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4050.916.wav|tao sẽ cho mày chứng kiến tất cả những gì mà tao đã từng chứng kiến|4.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4097.291.wav|mẹ ơi|1.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4112.916.wav|mẹ ơi|1.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4137.625.wav|anh thấy thích không anh mực|2.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4145.458.wav|bây giờ tao sẽ lấy mạng con mày|3.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4156.666.wav|cứu mạng con tui|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4165.791.wav|chúng ta cần mang cả hai về đền|1.834|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4169.875.wav|xin thầy|0.8329375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4189.458.wav|cuối cùng thì|1.7920625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4191.708.wav|anh cũng chịu cất công để mà tới thăm người bạn già này|4.0420625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4202.208.wav|chỗ cũ thôi|1.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4238.458.wav|làm sao để ông đi nhanh hơn thêm tiền hả|2.708|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4250.916.wav|quên nữa|1.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4253.166.wav|đây là nhà của tao|1.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4259.875.wav|hư|0.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4263.916.wav|một tiếng|0.959|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4344.166.wav|chi con thất hứa với cậu|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4349.291.wav|mẹ con mẹ con|2.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4378.25.wav|mẹ|1.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4392.625.wav|con nhìn xem có dấu vết gì không|2.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4396.541.wav|chi có nghe cậu không|1.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4430.875.wav|cậu nhớ vết thương trên cổ ái không|2.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4436.333.wav|gởi cho cậu coi|1.542|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4496.916.wav|ông cũng là bọn chúng nó tao không muốn dính dáng gì nữa|2.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4507.958.wav|bà phải giúp nếu bà muốn cứu mạng con bé này|2.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4510.833.wav|một khi cái hồn vẫn còn kẹt trong ái thì nó chẳng khác gì đã chết|3.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4515.541.wav|ờ nó tên là tuyết|1.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4596.208.wav|con|1.708|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4611.208.wav|anh cứ tự nhiên đi khám xét tôi sẽ lấy giấy phép kinh doanh|3.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4621.0.wav|anh có thích hoa không|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4637.0.wav|tỉnh lại đi con|1.41|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4641.833.wav|sao nó chưa tỉnh nè như vậy|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4694.208.wav|con bé sao rồi|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4724.25.wav|sẽ không nói gì với cảnh sát|1.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4726.458.wav|tôi sẽ nói tất cả|1.542|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4728.541.wav|không|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4729.958.wav|để tôi tự khai|1.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4737.916.wav|còn đây là quà của anh để lúc nào em cũng nhớ tới anh|3.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4741.833.wav|và nhớ mãi cái lần đầu tiên này|2.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4764.333.wav|chuyện gì đã xảy ra ở đây|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4774.625.wav|tại sao bả ở đây|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4781.291.wav|nó bị vong hồn của cô bé này nhập vào|2.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4786.83.wav|tụi tui đến đây để mua lại tự do cho con bé và làm phép đuổi tà|3.711|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4791.75.wav|nhưng chưa kịp gì thì bọn nó tấn công|3.541|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4797.708.wav|bây giờ tui phải làm gì cậu|1.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_4800.916.wav|anh đưa ái về nhà trước đi|1.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5007.791.wav|về tới nhà rồi con gái ơi|2.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5019.75.wav|con à con ơi|2.416|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5024.125.wav|ba nè|0.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5057.291.wav|đúng rồi con|0.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5059.583.wav|đúng rồi|1.083|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5063.291.wav|con|1.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5065.541.wav|con|0.959|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5067.458.wav|ông còn chưa nhận ra sao|1.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5069.5.wav|ai đó|0.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5076.625.wav|ông không hiểu hả|2.205|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5080.5.wav|ái nó chết rồi|1.791|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5082.708.wav|không|0.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5085.791.wav|ái nó sống lại rồi|1.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5087.291.wav|không|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5088.666.wav|lúc người ta tìm thấy xác của ái|2.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5091.916.wav|con bé nó đã chết rồi|1.584|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5095.75.wav|còn con bé phía sau lưng ông là hằng|2.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5100.458.wav|nó là con gái của tuyết đó|1.952|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5103.416.wav|sao hả|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5105.75.wav|ông không nhìn con ông hả|1.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5108.625.wav|đó chính là lý do|2.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5121.125.wav|nhưng chính ông|1.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5127.166.wav|chính tay ông đã giết chết ái rồi|2.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5131.125.wav|không|1.705|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5137.5.wav|làm sao mày hiểu được tình cha con là gì đâu chứ|3.666|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5142.875.wav|tôi biết ba tôi thương tôi|3.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5147.958.wav|còn ông|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5154.875.wav|anh mực à|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5300.0.wav|em cầm đỡ đi ở đây nguy hiểm lắm em đi đi em|2.916|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5356.666.wav|để nhớ những người con gái của đời mình|2.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5360.208.wav|còn đây là quà của anh để lúc nào em cũng nhớ tới anh|3.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5364.416.wav|và nhớ mãi cái lần đầu tiên này|1.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/doat_hon_5375.666.wav|cậu xin lỗi con|1.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_198.625.wav|hình sự đang làm nhiệm vụ|1.166|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_200.541.wav|ai không liên quan tránh ra giùm|2.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_217.458.wav|mày biết nó là ai không mà mày kiếm chuyện|1.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_228.75.wav|nó là thằng quang lỳ|1.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_234.458.wav|chuột mày còn nhớ chỗ này không|2.083|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_313.5.wav|mày có chịu gọi về cho ba má mày không hay là để tao lóc thịt mày|3.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_418.916.wav|má mày điên hả quang|0.959|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_426.25.wav|súng ở đâu ra vậy|1.041|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_427.375.wav|của em đó anh|1.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_433.541.wav|cắt cổ|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_440.791.wav|tụi bay mà ép tao quá tao tự sát luôn đó|2.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_452.666.wav|với chúa là máu và thịt|2.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_455.5.wav|với tao máu và thịt chính là tiền đấy|3.208|netflix
